link_key,start_time_in_min,end_time_in_min,link_hourly_volume,density,speed_per_hour,queue_length_percentage,inflow_count,out_flow_count
5022->4952,947,948,300,11.98,32,0,,
5022->4952,948,949,120,5.99,27.12,0.01,,
5022->4952,949,950,240,7.99,32,0.01,,
5022->4952,950,951,180,5.99,30.27,0,,
5022->4952,951,952,240,11.98,26.99,0,,
5022->4952,952,953,300,9.99,32,0.01,,
5022->4952,953,954,60,2,29.92,0,,
5022->4952,954,955,180,7.99,27.83,0,,
5022->4952,955,956,300,9.99,32,0.01,,
5022->4952,956,957,60,2,32,0,,
5022->4952,957,958,120,5.99,28.35,0,,
5022->4952,958,959,240,9.99,28.71,0.01,,
5022->4952,959,960,120,3.99,32,0.01,,
5022->5524,934,935,120,2.52,29.69,0,,
5022->5524,935,936,60,2.52,36,0,,
5022->5524,936,937,60,5.03,36,0,,
5022->5524,937,938,240,20.12,20.47,0,,
5022->5524,938,939,150,10.06,20.58,0,,
5022->5524,939,940,180,7.55,22.92,0,,
5022->5524,940,941,270,17.61,16.07,0,,
5022->5524,941,942,270,12.58,22.15,0.01,,
5022->5524,942,943,180,7.55,20.25,0,,
5022->5524,943,944,270,20.12,15.93,0,,
5022->5524,944,945,300,25.15,17.04,0.02,,
5022->5524,945,946,210,15.09,19.06,0.01,,
5022->5524,946,947,240,10.06,18.47,0,,
5022->5524,947,948,210,17.61,16.18,0,,
5022->5524,948,949,270,10.06,18.45,0.01,,
5022->5524,949,950,210,7.55,27.57,0,,
5022->5524,950,951,300,20.12,17.29,0,,
5022->5524,951,952,180,12.58,31.93,0.02,,
5022->5524,952,953,300,15.09,17.98,0,,
5022->5524,953,954,300,17.61,16.8,0.02,,
5022->5524,954,955,300,17.61,16.2,0.02,,
5022->5524,955,956,300,20.12,21.76,0.03,,
5022->5524,956,957,270,10.06,19.85,0,,
5022->5524,957,958,330,15.09,18.13,0,,
5022->5524,958,959,300,12.58,21.79,0.01,,
5022->5524,959,960,210,12.58,16.69,0,,
5022->11124,935,936,30,3.58,36,0,,
5022->11124,936,937,30,3.58,36,0,,
5022->11124,939,940,60,7.15,36,0,,
5022->11124,940,941,30,3.58,36,0,,
5022->11124,942,943,60,7.15,26.5,0,,
5022->11124,943,944,30,3.58,36,0,,
5022->11124,946,947,60,3.58,36,0,,
5022->11124,947,948,30,3.58,36,0,,
5022->11124,949,950,120,3.58,36,0,,
5022->11124,950,951,150,7.15,30.93,0,,
5022->11124,952,953,60,3.58,36,0,,
5022->11124,954,955,60,3.58,36,0,,
5022->11124,955,956,30,3.58,36,0,,
5022->11124,956,957,90,10.73,29.06,0,,
5022->11124,957,958,90,7.15,29.06,0,,
5022->11124,958,959,90,3.58,36,0,,
5022->11124,959,960,150,10.73,22.88,0,,
5022->11147,934,935,300,33.61,15.18,0,,
5022->11147,935,936,240,16.81,17.86,0,,
5022->11147,936,937,360,33.61,16.42,0,,
5022->11147,937,938,480,33.61,13.25,0,,
5022->11147,938,939,480,42.02,13.31,0,,
5022->11147,939,940,480,42.02,10.45,0,,
5022->11147,940,941,300,42.02,19.75,0.01,,
5022->11147,941,942,480,33.61,12.08,0,,
5022->11147,942,943,360,50.42,14.13,0.01,,
5022->11147,943,944,300,16.81,18.39,0,,
5022->11147,944,945,420,25.21,14.27,0,,
5022->11147,945,946,240,33.61,32,0,,
5022->11147,946,947,300,16.81,15.63,0,,
5022->11147,947,948,420,42.02,12.58,0,,
5022->11147,948,949,360,25.21,13.61,0,,
5022->11147,949,950,180,25.21,22.92,0,,
5022->11147,950,951,300,16.81,19.08,0,,
5022->11147,951,952,420,8.4,14.99,0,,
5022->11147,952,953,360,33.61,15.6,0,,
5022->11147,953,954,420,33.61,13.71,0,,
5022->11147,954,955,360,25.21,14.49,0,,
5022->11147,955,956,420,42.02,13.29,0,,
5022->11147,956,957,480,33.61,10.49,0,,
5022->11147,957,958,600,58.82,11.75,0.01,,
5022->11147,958,959,480,67.23,10.46,0,,
5022->11147,959,960,480,42.02,13.77,0.01,,
5027->5009,932,933,30,3.32,9.05,0,,
5027->5009,937,938,30,3.32,36,0,,
5027->5009,941,942,30,3.32,9.05,0,,
5027->5009,943,944,30,3.32,9.05,0,,
5027->5009,947,948,30,3.32,9.05,0,,
5027->5009,948,949,30,3.32,9.05,0,,
5027->5009,951,952,30,3.32,9.05,0,,
5027->5009,953,954,30,3.32,9.05,0,,
5027->5009,954,955,30,3.32,9.05,0,,
5027->5009,956,957,60,6.63,9.05,0,,
5027->5009,959,960,30,3.32,9.05,0,,
5027->5010,934,935,60,2.36,25.47,0,,
5027->5010,935,936,120,2.36,29.48,0,,
5027->5010,936,937,60,2.36,25.47,0,,
5027->5010,937,938,60,2.36,25.47,0,,
5027->5010,938,939,60,2.36,25.47,0,,
5027->5010,940,941,180,7.07,25.47,0,,
5027->5010,941,942,60,2.36,25.47,0,,
5027->5010,942,943,180,9.42,24.85,0,,
5027->5010,943,944,180,4.71,27.93,0.01,,
5027->5010,944,945,180,4.71,26.7,0,,
5027->5010,945,946,120,2.36,26.49,0,,
5027->5010,946,947,60,2.36,35,0,,
5027->5010,947,948,180,2.36,28.24,0,,
5027->5010,948,949,240,7.07,27.59,0,,
5027->5010,949,950,240,9.42,25.47,0.01,,
5027->5010,950,951,60,2.36,25.47,0,,
5027->5010,951,952,180,2.36,27.25,0,,
5027->5010,952,953,180,4.71,26.57,0,,
5027->5010,953,954,180,7.07,25.47,0.01,,
5027->5010,954,955,120,2.36,28.95,0,,
5027->5010,955,956,240,4.71,27.17,0,,
5027->5010,956,957,180,4.71,27.99,0,,
5027->5010,957,958,240,9.42,26.55,0,,
5027->5010,958,959,240,9.42,24.99,0,,
5027->5010,959,960,180,7.07,25.47,0.01,,
5027->11129,935,936,30,3.53,36,0,,
5027->11129,936,937,30,3.53,36,0,,
5027->11129,938,939,60,7.06,36,0,,
5027->11129,939,940,60,3.53,24.4,0,,
5027->11129,940,941,90,10.59,26.73,0,,
5027->11129,941,942,90,10.59,29.24,0,,
5027->11129,942,943,150,14.11,18.1,0,,
5027->11129,943,944,60,7.06,26.73,0,,
5027->11129,944,945,150,17.64,23.99,0,,
5027->11129,945,946,90,10.59,24.62,0,,
5027->11129,946,947,150,10.59,20.61,0,,
5027->11129,947,948,180,21.17,20.51,0,,
5027->11129,948,949,210,21.17,19.59,0,,
5027->11129,949,950,150,14.11,20.79,0,,
5027->11129,950,951,180,14.11,19.32,0,,
5027->11129,951,952,120,10.59,23.68,0,,
5027->11129,952,953,150,10.59,23.1,0,,
5027->11129,953,954,150,17.64,19.01,0,,
5027->11129,954,955,90,10.59,29.24,0,,
5027->11129,955,956,90,7.06,24.62,0,,
5027->11129,956,957,120,14.11,19.59,0,,
5027->11129,957,958,270,24.7,16.02,0,,
5027->11129,958,959,90,7.06,24.62,0,,
5027->11129,959,960,240,21.17,18.5,0,,
5027->11150,931,932,60,4.21,29,0,,
5027->11150,932,933,60,4.21,29,0,,
5027->11150,936,937,60,4.21,29,0,,
5027->11150,937,938,120,8.41,26.13,0,,
5027->11150,938,939,240,16.82,22.02,0,,
5027->11150,939,940,420,25.23,18.52,0,,
5027->11150,940,941,240,16.82,22.02,0,,
5027->11150,941,942,360,16.82,18.85,0,,
5027->11150,942,943,420,25.23,19.37,0.01,,
5027->11150,943,944,300,16.82,21.03,0,,
5027->11150,944,945,360,29.44,13.63,0,,
5027->11150,945,946,600,58.87,11.55,0.04,,
5027->11150,946,947,660,50.46,13.75,0.04,,
5027->11150,947,948,540,37.85,20.43,0.02,,
5027->11150,948,949,360,16.82,21.33,0,,
5027->11150,949,950,420,16.82,20.17,0,,
5027->11150,950,951,420,16.82,20.84,0,,
5027->11150,951,952,360,25.23,16.82,0,,
5027->11150,952,953,420,42.05,16.42,0,,
5027->11150,953,954,480,33.64,25.3,0.03,,
5027->11150,954,955,420,21.03,17.87,0,,
5027->11150,955,956,480,29.44,17.24,0.01,,
5027->11150,956,957,540,37.85,15.34,0.01,,
5027->11150,957,958,660,63.08,12.78,0.03,,
5027->11150,958,959,660,54.67,14.28,0.04,,
5027->11150,959,960,540,33.64,16.77,0.01,,
5030->4899,933,934,30,1.77,30,0,,
5030->4899,936,937,30,1.77,30,0,,
5030->4899,937,938,30,1.77,30,0,,
5030->4899,938,939,30,1.77,30,0,,
5030->4899,942,943,30,1.77,30,0,,
5030->4899,943,944,30,1.77,30,0,,
5030->4899,944,945,60,3.54,30,0,,
5030->4899,945,946,30,1.77,30,0,,
5030->4899,946,947,150,5.31,30,0,,
5030->4899,948,949,90,3.54,30,0,,
5030->4899,949,950,120,7.08,30,0,,
5030->4899,951,952,60,3.54,30,0,,
5030->4899,952,953,120,7.08,30,0,,
5030->4899,953,954,30,1.77,30,0,,
5030->4899,954,955,60,3.54,30,0,,
5030->4899,955,956,90,5.31,30,0,,
5030->4899,956,957,90,5.31,30,0,,
5030->4899,957,958,60,1.77,30,0,,
5030->4899,958,959,120,7.08,30,0,,
5030->4899,959,960,120,5.31,30,0,,
5030->4958,932,933,30,3.03,36,0,,
5030->4958,933,934,60,6.07,31.25,0,,
5030->4958,934,935,60,6.07,36,0,,
5030->4958,935,936,90,6.07,28.17,0,,
5030->4958,936,937,90,6.07,25.52,0,,
5030->4958,937,938,180,15.17,17.58,0,,
5030->4958,938,939,90,6.07,29.04,0,,
5030->4958,939,940,180,12.14,23.36,0,,
5030->4958,940,941,120,12.14,23.41,0,,
5030->4958,941,942,120,12.14,24.92,0,,
5030->4958,942,943,270,18.2,21.15,0,,
5030->4958,943,944,180,12.14,22.38,0,,
5030->4958,944,945,210,18.2,24.78,0,,
5030->4958,945,946,120,12.14,22.29,0,,
5030->4958,946,947,150,6.07,26.53,0,,
5030->4958,947,948,210,18.2,15.98,0,,
5030->4958,948,949,240,21.24,16.71,0,,
5030->4958,949,950,120,9.1,22.68,0,,
5030->4958,950,951,150,12.14,29.76,0,,
5030->4958,951,952,90,3.03,28.79,0,,
5030->4958,952,953,270,21.24,19.26,0,,
5030->4958,953,954,180,18.2,20.37,0,,
5030->4958,954,955,300,24.27,16.75,0,,
5030->4958,955,956,240,24.27,20.58,0,,
5030->4958,956,957,90,3.03,27.52,0,,
5030->4958,957,958,240,18.2,22.62,0,,
5030->4958,958,959,270,18.2,21.39,0,,
5030->4958,959,960,150,12.14,21.93,0,,
5030->10872,934,935,30,3.3,36,0,,
5030->10872,935,936,90,6.61,24.49,0,,
5030->10872,936,937,30,3.3,36,0,,
5030->10872,937,938,60,6.61,36,0,,
