  Iteration,0,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,10,,1,Minor arterial,Link 5216,->,10847,time 16:30->17:30,Observed and simulated link count,106,13, Error:, -93,87.736 %,Lane Flow Error /h=, -46.500,633.000,0.167,0.021
Iteration,10,,1,Minor arterial,Link 5219,->,11173,time 16:30->17:30,Observed and simulated link count,518,355, Error:, -163,31.467 %,Lane Flow Error /h=, -163.000,666.400,0.777,0.533
Iteration,10,,1,Minor arterial,Link 5232,->,6256,time 16:30->17:30,Observed and simulated link count,777,301, Error:, -476,61.261 %,Lane Flow Error /h=, -476.000,666.400,1.166,0.452
Iteration,10,,1,Principal arterial,Link 5238,->,5208,time 16:30->17:30,Observed and simulated link count,631,343, Error:, -288,45.642 %,Lane Flow Error /h=, -288.000,929.500,0.679,0.369
Iteration,10,,1,Principal arterial,Link 5436,->,5018,time 16:30->17:30,Observed and simulated link count,1902,413, Error:, -1489,78.286 %,Lane Flow Error /h=, -496.333,854.400,2.226,0.483
Iteration,10,,1,Major arterial,Link 5436,->,5577,time 16:30->17:30,Observed and simulated link count,1528,124, Error:, -1404,91.885 %,Lane Flow Error /h=, -702.000,814.400,1.876,0.152
Iteration,10,,1,Principal arterial,Link 5436,->,5578,time 16:30->17:30,Observed and simulated link count,1333,576, Error:, -757,56.789 %,Lane Flow Error /h=, -252.333,854.400,1.560,0.674
Iteration,10,,1,Major arterial,Link 5440,->,11125,time 16:30->17:30,Observed and simulated link count,1710,187, Error:, -1523,89.064 %,Lane Flow Error /h=, -761.500,814.400,2.100,0.230
Iteration,10,,1,Minor arterial,Link 5440,->,11827,time 16:30->17:30,Observed and simulated link count,392,173, Error:, -219,55.867 %,Lane Flow Error /h=, -219.000,666.400,0.588,0.260
Iteration,10,,1,Major arterial,Link 5524,->,5863,time 16:30->17:30,Observed and simulated link count,675,560, Error:, -115,17.037 %,Lane Flow Error /h=, -57.500,814.400,0.829,0.688
Iteration,10,,1,Major arterial,Link 5577,->,5436,time 16:30->17:30,Observed and simulated link count,752,485, Error:, -267,35.505 %,Lane Flow Error /h=, -133.500,814.400,0.923,0.596
Iteration,10,,1,Principal arterial,Link 5578,->,5436,time 16:30->17:30,Observed and simulated link count,1999,222, Error:, -1777,88.894 %,Lane Flow Error /h=, -592.333,854.400,2.340,0.260
Iteration,10,,1,Principal arterial,Link 5589,->,5114,time 16:30->17:30,Observed and simulated link count,1674,702, Error:, -972,58.065 %,Lane Flow Error /h=, -486.000,892.000,1.877,0.787
Iteration,10,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,18, Error:, -48,72.727 %,Lane Flow Error /h=, -48.000,633.100,0.104,0.028
Iteration,10,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,424, Error:, -188,30.719 %,Lane Flow Error /h=, -188.000,666.400,0.918,0.636
Iteration,10,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,121, Error:, -1249,91.168 %,Lane Flow Error /h=, -624.500,814.400,1.682,0.149
Iteration,10,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,381, Error:, -628,62.240 %,Lane Flow Error /h=, -314.000,773.600,1.304,0.493
Iteration,10,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,493, Error:, 423,604.286 %,Lane Flow Error /h=, 423.000,666.400,0.105,0.740
Iteration,10,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,302, Error:, -216,41.699 %,Lane Flow Error /h=, -216.000,666.400,0.777,0.453
Iteration,10,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,53, Error:, -17,24.286 %,Lane Flow Error /h=, -17.000,633.100,0.111,0.084
Iteration,10,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,351, Error:, 245,231.132 %,Lane Flow Error /h=, 245.000,633.100,0.167,0.554
Iteration,10,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,450, Error:, 344,324.528 %,Lane Flow Error /h=, 344.000,666.400,0.159,0.675
Iteration,10,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,10,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,366, Error:, -837,69.576 %,Lane Flow Error /h=, -418.500,814.400,1.477,0.449
Iteration,10,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,382, Error:, -436,53.301 %,Lane Flow Error /h=, -218.000,814.400,1.004,0.469
Iteration,10,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,454, Error:, -388,46.081 %,Lane Flow Error /h=, -194.000,814.400,1.034,0.557
Iteration,10,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,104, Error:, -1292,92.550 %,Lane Flow Error /h=, -646.000,814.400,1.714,0.128
Iteration,10,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,396, Error:, -292,42.442 %,Lane Flow Error /h=, -146.000,814.400,0.845,0.486
Iteration,10,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,10,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,728, Error:, -1114,60.478 %,Lane Flow Error /h=, -371.333,854.400,2.156,0.852
Iteration,10,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,717, Error:, -832,53.712 %,Lane Flow Error /h=, -416.000,892.000,1.737,0.804
Iteration,10,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,670, Error:, -696,50.952 %,Lane Flow Error /h=, -348.000,892.000,1.531,0.751
Iteration,10,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,364, Error:, -413,53.153 %,Lane Flow Error /h=, -413.000,666.400,1.166,0.546
Iteration,10,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,10,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,354, Error:, 288,436.364 %,Lane Flow Error /h=, 288.000,666.400,0.099,0.531
Iteration,10,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,95, Error:, -5,5.000 %,Lane Flow Error /h=, -5.000,666.400,0.150,0.143
Iteration,10,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,374, Error:, 308,466.667 %,Lane Flow Error /h=, 308.000,633.100,0.104,0.591
Iteration,10,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,436, Error:, -1078,71.202 %,Lane Flow Error /h=, -539.000,847.400,1.787,0.515
Iteration,10,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,27, Error:, -73,73.000 %,Lane Flow Error /h=, -73.000,633.100,0.158,0.043
Iteration,10,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,406, Error:, -711,63.653 %,Lane Flow Error /h=, -355.500,814.400,1.372,0.499
Iteration,10,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,10,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,10,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,10,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,521, Error:, 421,421.000 %,Lane Flow Error /h=, 421.000,600.000,0.167,0.868
Iteration,10,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,348, Error:, 282,427.273 %,Lane Flow Error /h=, 282.000,600.000,0.110,0.580
Iteration,10,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,569, Error:, 463,436.792 %,Lane Flow Error /h=, 231.500,600.000,0.177,0.948
Iteration,10,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,379, Error:, 309,441.429 %,Lane Flow Error /h=, 154.500,600.000,0.117,0.632
Iteration,10,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,804, Error:, -1486,64.891 %,Lane Flow Error /h=, -743.000,847.400,2.702,0.949
Iteration,10,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,367, Error:, -1506,80.406 %,Lane Flow Error /h=, -753.000,847.400,2.210,0.433
Iteration,11,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,11,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,234, Error:, 20,9.346 %,Lane Flow Error /h=, 20.000,666.400,0.321,0.351
Iteration,11,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,11,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,337, Error:, -106,23.928 %,Lane Flow Error /h=, -106.000,666.400,0.665,0.506
Iteration,11,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,380, Error:, 231,155.034 %,Lane Flow Error /h=, 115.500,814.400,0.183,0.467
Iteration,11,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,282, Error:, -401,58.712 %,Lane Flow Error /h=, -200.500,814.400,0.839,0.346
Iteration,11,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,432, Error:, 333,336.364 %,Lane Flow Error /h=, 166.500,814.400,0.122,0.530
Iteration,11,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,98, Error:, -1373,93.338 %,Lane Flow Error /h=, -686.500,814.400,1.806,0.120
Iteration,11,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,627, Error:, -641,50.552 %,Lane Flow Error /h=, -213.667,854.400,1.484,0.734
Iteration,11,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,237, Error:, -58,19.661 %,Lane Flow Error /h=, -58.000,666.400,0.443,0.356
Iteration,11,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,137, Error:, -1090,88.835 %,Lane Flow Error /h=, -545.000,814.400,1.507,0.168
Iteration,11,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,48, Error:, -976,95.313 %,Lane Flow Error /h=, -488.000,814.400,1.257,0.059
Iteration,11,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,137, Error:, -177,56.369 %,Lane Flow Error /h=, -88.500,633.000,0.496,0.216
Iteration,11,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,370, Error:, -321,46.454 %,Lane Flow Error /h=, -160.500,814.400,0.848,0.454
Iteration,11,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,488, Error:, 226,86.260 %,Lane Flow Error /h=, 226.000,666.400,0.393,0.732
Iteration,11,,1,Minor arterial,Link 5109,->,4804,time 16:30->17:30,Observed and simulated link count,321,576, Error:, 255,79.439 %,Lane Flow Error /h=, 255.000,666.400,0.482,0.864
Iteration,11,,1,Principal arterial,Link 5112,->,11159,time 16:30->17:30,Observed and simulated link count,1894,187, Error:, -1707,90.127 %,Lane Flow Error /h=, -853.500,892.000,2.123,0.210
Iteration,11,,1,Principal arterial,Link 5113,->,11148,time 16:30->17:30,Observed and simulated link count,1228,769, Error:, -459,37.378 %,Lane Flow Error /h=, -153.000,854.400,1.437,0.900
Iteration,11,,1,Principal arterial,Link 5114,->,5589,time 16:30->17:30,Observed and simulated link count,2046,325, Error:, -1721,84.115 %,Lane Flow Error /h=, -860.500,892.000,2.294,0.364
Iteration,11,,1,Principal arterial,Link 5118,->,11255,time 16:30->17:30,Observed and simulated link count,1851,137, Error:, -1714,92.599 %,Lane Flow Error /h=, -857.000,847.400,2.184,0.162
Iteration,11,,1,Minor arterial,Link 5175,->,5729,time 16:30->17:30,Observed and simulated link count,100,71, Error:, -29,29.000 %,Lane Flow Error /h=, -29.000,633.100,0.158,0.112
Iteration,11,,1,Principal arterial,Link 5208,->,5238,time 16:30->17:30,Observed and simulated link count,947,101, Error:, -846,89.335 %,Lane Flow Error /h=, -846.000,929.500,1.019,0.109
Iteration,11,,1,Major arterial,Link 5208,->,11282,time 16:30->17:30,Observed and simulated link count,710,71, Error:, -639,90.000 %,Lane Flow Error /h=, -639.000,857.300,0.828,0.083
Iteration,11,,1,Principal arterial,Link 5209,->,5211,time 16:30->17:30,Observed and simulated link count,869,339, Error:, -530,60.990 %,Lane Flow Error /h=, -265.000,892.000,0.974,0.380
Iteration,11,,1,Principal arterial,Link 5210,->,11172,time 16:30->17:30,Observed and simulated link count,911,460, Error:, -451,49.506 %,Lane Flow Error /h=, -225.500,892.000,1.021,0.516
Iteration,11,,1,Principal arterial,Link 5211,->,5209,time 16:30->17:30,Observed and simulated link count,1304,376, Error:, -928,71.166 %,Lane Flow Error /h=, -464.000,892.000,1.462,0.422
Iteration,11,,1,Minor arterial,Link 5211,->,11180,time 16:30->17:30,Observed and simulated link count,100,15, Error:, -85,85.000 %,Lane Flow Error /h=, -85.000,666.400,0.150,0.023
Iteration,11,,1,Major arterial,Link 5214,->,11261,time 16:30->17:30,Observed and simulated link count,1676,128, Error:, -1548,92.363 %,Lane Flow Error /h=, -774.000,814.400,2.058,0.157
Iteration,11,,1,Minor arterial,Link 5214,->,11281,time 16:30->17:30,Observed and simulated link count,665,71, Error:, -594,89.323 %,Lane Flow Error /h=, -594.000,666.400,0.998,0.107
Iteration,11,,1,Major arterial,Link 5216,->,5868,time 16:30->17:30,Observed and simulated link count,1513,150, Error:, -1363,90.086 %,Lane Flow Error /h=, -681.500,773.600,1.956,0.194
Iteration,11,,1,Minor arterial,Link 5216,->,10847,time 16:30->17:30,Observed and simulated link count,106,13, Error:, -93,87.736 %,Lane Flow Error /h=, -46.500,633.000,0.167,0.021
Iteration,11,,1,Minor arterial,Link 5219,->,11173,time 16:30->17:30,Observed and simulated link count,518,346, Error:, -172,33.205 %,Lane Flow Error /h=, -172.000,666.400,0.777,0.519
Iteration,11,,1,Minor arterial,Link 5232,->,6256,time 16:30->17:30,Observed and simulated link count,777,285, Error:, -492,63.320 %,Lane Flow Error /h=, -492.000,666.400,1.166,0.428
Iteration,11,,1,Principal arterial,Link 5238,->,5208,time 16:30->17:30,Observed and simulated link count,631,343, Error:, -288,45.642 %,Lane Flow Error /h=, -288.000,929.500,0.679,0.369
Iteration,11,,1,Principal arterial,Link 5436,->,5018,time 16:30->17:30,Observed and simulated link count,1902,417, Error:, -1485,78.076 %,Lane Flow Error /h=, -495.000,854.400,2.226,0.488
Iteration,11,,1,Major arterial,Link 5436,->,5577,time 16:30->17:30,Observed and simulated link count,1528,125, Error:, -1403,91.819 %,Lane Flow Error /h=, -701.500,814.400,1.876,0.153
Iteration,11,,1,Principal arterial,Link 5436,->,5578,time 16:30->17:30,Observed and simulated link count,1333,578, Error:, -755,56.639 %,Lane Flow Error /h=, -251.667,854.400,1.560,0.676
Iteration,11,,1,Major arterial,Link 5440,->,11125,time 16:30->17:30,Observed and simulated link count,1710,183, Error:, -1527,89.298 %,Lane Flow Error /h=, -763.500,814.400,2.100,0.225
Iteration,11,,1,Minor arterial,Link 5440,->,11827,time 16:30->17:30,Observed and simulated link count,392,177, Error:, -215,54.847 %,Lane Flow Error /h=, -215.000,666.400,0.588,0.266
Iteration,11,,1,Major arterial,Link 5524,->,5863,time 16:30->17:30,Observed and simulated link count,675,562, Error:, -113,16.741 %,Lane Flow Error /h=, -56.500,814.400,0.829,0.690
Iteration,11,,1,Major arterial,Link 5577,->,5436,time 16:30->17:30,Observed and simulated link count,752,485, Error:, -267,35.505 %,Lane Flow Error /h=, -133.500,814.400,0.923,0.596
Iteration,11,,1,Principal arterial,Link 5578,->,5436,time 16:30->17:30,Observed and simulated link count,1999,222, Error:, -1777,88.894 %,Lane Flow Error /h=, -592.333,854.400,2.340,0.260
Iteration,11,,1,Principal arterial,Link 5589,->,5114,time 16:30->17:30,Observed and simulated link count,1674,685, Error:, -989,59.080 %,Lane Flow Error /h=, -494.500,892.000,1.877,0.768
Iteration,11,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,15, Error:, -51,77.273 %,Lane Flow Error /h=, -51.000,633.100,0.104,0.024
Iteration,11,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,410, Error:, -202,33.007 %,Lane Flow Error /h=, -202.000,666.400,0.918,0.615
Iteration,11,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,116, Error:, -1254,91.533 %,Lane Flow Error /h=, -627.000,814.400,1.682,0.142
Iteration,11,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,395, Error:, -614,60.852 %,Lane Flow Error /h=, -307.000,773.600,1.304,0.511
Iteration,11,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,506, Error:, 436,622.857 %,Lane Flow Error /h=, 436.000,666.400,0.105,0.759
Iteration,11,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,295, Error:, -223,43.050 %,Lane Flow Error /h=, -223.000,666.400,0.777,0.443
Iteration,11,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,53, Error:, -17,24.286 %,Lane Flow Error /h=, -17.000,633.100,0.111,0.084
Iteration,11,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,358, Error:, 252,237.736 %,Lane Flow Error /h=, 252.000,633.100,0.167,0.565
Iteration,11,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,453, Error:, 347,327.358 %,Lane Flow Error /h=, 347.000,666.400,0.159,0.680
Iteration,11,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,11,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,366, Error:, -837,69.576 %,Lane Flow Error /h=, -418.500,814.400,1.477,0.449
Iteration,11,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,364, Error:, -454,55.501 %,Lane Flow Error /h=, -227.000,814.400,1.004,0.447
Iteration,11,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,443, Error:, -399,47.387 %,Lane Flow Error /h=, -199.500,814.400,1.034,0.544
Iteration,11,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,104, Error:, -1292,92.550 %,Lane Flow Error /h=, -646.000,814.400,1.714,0.128
Iteration,11,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,401, Error:, -287,41.715 %,Lane Flow Error /h=, -143.500,814.400,0.845,0.492
Iteration,11,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,11,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,723, Error:, -1119,60.749 %,Lane Flow Error /h=, -373.000,854.400,2.156,0.846
Iteration,11,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,717, Error:, -832,53.712 %,Lane Flow Error /h=, -416.000,892.000,1.737,0.804
Iteration,11,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,678, Error:, -688,50.366 %,Lane Flow Error /h=, -344.000,892.000,1.531,0.760
Iteration,11,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,348, Error:, -429,55.212 %,Lane Flow Error /h=, -429.000,666.400,1.166,0.522
Iteration,11,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,11,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,346, Error:, 280,424.242 %,Lane Flow Error /h=, 280.000,666.400,0.099,0.519
Iteration,11,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,93, Error:, -7,7.000 %,Lane Flow Error /h=, -7.000,666.400,0.150,0.140
Iteration,11,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,376, Error:, 310,469.697 %,Lane Flow Error /h=, 310.000,633.100,0.104,0.594
Iteration,11,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,432, Error:, -1082,71.466 %,Lane Flow Error /h=, -541.000,847.400,1.787,0.510
Iteration,11,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,27, Error:, -73,73.000 %,Lane Flow Error /h=, -73.000,633.100,0.158,0.043
Iteration,11,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,428, Error:, -689,61.683 %,Lane Flow Error /h=, -344.500,814.400,1.372,0.526
Iteration,11,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,11,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,11,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,11,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,521, Error:, 421,421.000 %,Lane Flow Error /h=, 421.000,600.000,0.167,0.868
Iteration,11,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,349, Error:, 283,428.788 %,Lane Flow Error /h=, 283.000,600.000,0.110,0.582
Iteration,11,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,575, Error:, 469,442.453 %,Lane Flow Error /h=, 234.500,600.000,0.177,0.958
Iteration,11,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,397, Error:, 327,467.143 %,Lane Flow Error /h=, 163.500,600.000,0.117,0.662
Iteration,11,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,798, Error:, -1492,65.153 %,Lane Flow Error /h=, -746.000,847.400,2.702,0.942
Iteration,11,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,370, Error:, -1503,80.246 %,Lane Flow Error /h=, -751.500,847.400,2.210,0.437
Iteration,12,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,12,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,230, Error:, 16,7.477 %,Lane Flow Error /h=, 16.000,666.400,0.321,0.345
Iteration,12,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,12,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,329, Error:, -114,25.734 %,Lane Flow Error /h=, -114.000,666.400,0.665,0.494
Iteration,12,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,387, Error:, 238,159.732 %,Lane Flow Error /h=, 119.000,814.400,0.183,0.475
Iteration,12,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,290, Error:, -393,57.540 %,Lane Flow Error /h=, -196.500,814.400,0.839,0.356
Iteration,12,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,434, Error:, 335,338.384 %,Lane Flow Error /h=, 167.500,814.400,0.122,0.533
Iteration,12,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,97, Error:, -1374,93.406 %,Lane Flow Error /h=, -687.000,814.400,1.806,0.119
Iteration,12,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,617, Error:, -651,51.341 %,Lane Flow Error /h=, -217.000,854.400,1.484,0.722
Iteration,12,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,236, Error:, -59,20.000 %,Lane Flow Error /h=, -59.000,666.400,0.443,0.354
Iteration,12,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,130, Error:, -1097,89.405 %,Lane Flow Error /h=, -548.500,814.400,1.507,0.160
Iteration,12,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,50, Error:, -974,95.117 %,Lane Flow Error /h=, -487.000,814.400,1.257,0.061
Iteration,12,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,137, Error:, -177,56.369 %,Lane Flow Error /h=, -88.500,633.000,0.496,0.216
Iteration,12,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,369, Error:, -322,46.599 %,Lane Flow Error /h=, -161.000,814.400,0.848,0.453
Iteration,12,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,490, Error:, 228,87.023 %,Lane Flow Error /h=, 228.000,666.400,0.393,0.735
Iteration,12,,1,Minor arterial,Link 5109,->,4804,time 16:30->17:30,Observed and simulated link count,321,593, Error:, 272,84.735 %,Lane Flow Error /h=, 272.000,666.400,0.482,0.890
Iteration,12,,1,Principal arterial,Link 5112,->,11159,time 16:30->17:30,Observed and simulated link count,1894,187, Error:, -1707,90.127 %,Lane Flow Error /h=, -853.500,892.000,2.123,0.210
Iteration,12,,1,Principal arterial,Link 5113,->,11148,time 16:30->17:30,Observed and simulated link count,1228,772, Error:, -456,37.134 %,Lane Flow Error /h=, -152.000,854.400,1.437,0.904
Iteration,12,,1,Principal arterial,Link 5114,->,5589,time 16:30->17:30,Observed and simulated link count,2046,313, Error:, -1733,84.702 %,Lane Flow Error /h=, -866.500,892.000,2.294,0.351
